2457945.71868 19.150 0.048 3.87 435.0
2457945.76573 19.245 0.059 4.20 499.0
2457945.81274 19.110 0.058 4.27 577.0
2457946.47005 19.068 0.073 6.43 469.0
2457946.50891 19.210 0.065 5.56 347.0
2457946.56602 19.131 0.059 4.73 460.0
2457946.61373 19.106 0.055 4.81 416.0
2457946.67937 19.100 0.048 4.07 396.0
2457946.72721 19.247 0.067 5.13 403.0
2457946.77546 19.104 0.076 6.24 413.0
2457946.82300 19.103 0.078 6.06 484.0
2457947.51956 19.176 0.071 6.28 358.0
2457947.56539 19.236 0.070 5.76 343.0
2457947.75749 19.133 0.071 6.07 399.0
2457947.79544 19.056 0.076 6.57 446.0
2457948.47736 19.052 0.071 6.73 382.0
2457948.51896 19.097 0.050 4.88 338.0
2457948.58613 19.072 0.050 5.09 303.0
2457948.63626 19.130 0.062 5.28 425.0
2457948.68526 19.194 0.068 4.82 570.0
2457948.75573 19.057 0.056 4.96 424.0
2457948.80230 19.127 0.069 5.27 567.0
2457949.55143 19.162 0.095 6.68 558.0
2457949.59104 19.098 0.071 5.61 496.0
2457949.64523 19.247 0.079 6.15 407.0
2457949.69985 19.036 0.075 6.11 511.0
2457949.75277 19.085 0.076 5.43 672.0
2457952.70341 19.201 0.069 6.01 312.0
2457952.76305 19.004 0.054 5.53 303.0
2457952.80922 19.008 0.059 5.78 340.0
2457953.48546 19.152 0.078 6.27 419.0
2457953.53683 19.136 0.057 5.21 344.0
2457953.60559 19.107 0.048 4.60 314.0
2457953.66215 19.199 0.054 4.91 301.0
2457953.71143 19.156 0.045 4.45 267.0
2457953.76246 19.044 0.053 5.53 311.0
2457953.81210 19.211 0.072 6.00 372.0
2457954.50280 19.203 0.057 4.66 493.0
2457954.55407 19.192 0.047 3.81 353.0
2457954.62691 19.136 0.048 4.53 300.0
2457954.68246 19.166 0.045 3.99 282.0
2457954.74524 19.052 0.046 4.53 380.0
2457954.80122 19.142 0.056 4.65 436.0
2457955.75712 19.076 0.049 4.87 325.0
2457955.79616 19.182 0.064 6.14 353.0
2457956.50772 19.185 0.064 5.13 419.0
2457956.56622 19.084 0.046 4.31 329.0
2457956.62181 19.152 0.049 4.45 292.0
2457956.68402 19.173 0.047 4.00 323.0
2457956.73264 19.159 0.055 4.80 342.0
2457956.78317 19.111 0.062 5.88 380.0
2457957.64178 19.155 0.063 5.71 325.0
