2457971.52899 17.389 0.020 4.79 1282.0
2457971.58198 17.369 0.016 4.89 681.0
2457971.61749 17.393 0.017 5.03 723.0
2457971.66584 17.356 0.019 5.58 816.0
2457972.50087 17.395 0.025 7.55 746.0
2457972.59013 17.381 0.018 5.63 662.0
2457972.63365 17.401 0.017 4.98 672.0
2457972.69685 17.361 0.018 5.13 756.0
2457972.73736 17.383 0.021 5.65 895.0
2457973.60259 17.372 0.019 6.18 644.0
2457973.74121 17.406 0.024 6.68 891.0
2457974.58146 17.367 0.014 4.87 488.0
2457974.69727 17.408 0.017 5.28 574.0
2457975.64397 17.393 0.020 7.34 453.0
2457979.57744 17.397 0.013 4.87 430.0
2457980.49386 17.386 0.018 6.63 493.0
2457980.62729 17.400 0.017 6.09 472.0
2457981.56003 17.372 0.014 4.88 474.0
2457981.67970 17.381 0.015 5.05 484.0
2457982.58935 17.376 0.014 4.88 389.0
2457983.51634 17.371 0.017 6.08 397.0
2457983.62703 17.387 0.013 4.45 388.0
2457984.54148 17.389 0.021 8.24 395.0
2457984.65416 17.388 0.015 5.59 389.0
2457985.59023 17.400 0.017 6.54 412.0
2457986.56476 17.390 0.011 3.93 352.0
2457987.47841 17.370 0.014 4.62 558.0
2457987.61707 17.390 0.012 4.21 417.0
2457990.53676 17.362 0.014 4.95 457.0
2457990.65684 17.431 0.020 7.67 442.0
2457991.58912 17.393 0.016 6.01 395.0
2457992.51353 17.388 0.013 4.55 409.0
2457992.63167 17.376 0.014 5.05 421.0
2457993.56121 17.383 0.013 4.39 439.0
2457994.49335 17.395 0.016 5.68 468.0
2457994.60641 17.422 0.016 5.70 495.0
2457998.49646 17.392 0.015 4.63 650.0
2457998.54760 17.403 0.016 4.97 611.0
2458000.51991 17.409 0.021 7.04 569.0
2458000.56370 17.406 0.017 5.55 592.0
2458000.61999 17.377 0.017 5.46 714.0
2458001.52951 17.373 0.013 4.30 537.0
2458002.49938 17.361 0.024 6.21 1085.0
2458003.48639 17.402 0.022 7.43 541.0
2458004.52214 17.385 0.016 5.82 509.0
2458005.55060 17.359 0.021 7.52 503.0
2458007.60860 17.381 0.017 6.76 427.0
2458010.52271 17.383 0.016 5.64 470.0
2458011.58769 17.399 0.017 6.04 449.0
2458012.58824 17.390 0.013 4.60 518.0
2458014.48314 17.376 0.014 4.34 563.0
2458015.48079 17.398 0.017 5.56 631.0
2458016.49827 17.372 0.016 5.65 488.0
2458017.52367 17.361 0.015 5.51 439.0
2458018.54944 17.367 0.013 5.14 438.0
2458020.49207 17.369 0.016 5.89 449.0
2458021.52353 17.372 0.017 5.53 574.0
2458026.49981 17.346 0.018 4.73 1161.0
2458026.54155 17.375 0.018 4.40 1114.0
2458029.54283 17.358 0.018 5.25 724.0
2458032.54954 17.374 0.019 5.72 722.0
2458035.53360 17.364 0.018 6.19 533.0
2458039.49703 17.361 0.017 6.16 515.0
2458040.54855 17.393 0.018 5.83 647.0
2458046.52533 17.376 0.023 7.29 763.0
2458053.52910 17.348 0.025 5.44 1475.0
2458057.51036 17.391 0.022 6.35 776.0
2458156.87360 17.374 0.014 4.69 678.0
2458161.85386 17.372 0.015 6.13 495.0
2458162.87799 17.377 0.012 4.37 461.0
2458163.89032 17.374 0.016 4.63 989.0
2458164.86587 17.381 0.014 5.65 464.0
2458165.86277 17.396 0.014 4.87 478.0
2458166.84456 17.400 0.017 6.51 457.0
2458166.89458 17.360 0.016 5.26 624.0
2458167.87016 17.348 0.013 5.17 430.0
2458168.85096 17.371 0.013 4.47 413.0
2458168.89060 17.387 0.014 5.18 473.0
2458169.87442 17.374 0.014 4.82 440.0
2458170.84805 17.373 0.012 4.19 444.0
2458170.89648 17.391 0.015 3.87 897.0
2458171.85718 17.371 0.012 4.21 448.0
2458172.82849 17.367 0.015 5.68 477.0
2458172.86762 17.382 0.014 4.76 475.0
2458173.83830 17.386 0.014 5.14 552.0
2458173.87717 17.396 0.013 4.13 499.0
2458174.84921 17.377 0.013 4.57 564.0
2458174.88803 17.388 0.012 3.59 493.0
2458175.84764 17.379 0.012 4.49 427.0
2458175.88689 17.357 0.013 4.64 451.0
2458176.84092 17.387 0.013 4.59 470.0
2458176.88050 17.392 0.013 4.73 453.0
2458181.83346 17.375 0.015 4.64 701.0
2458181.87541 17.352 0.014 4.52 636.0
2458182.86607 17.375 0.014 4.54 574.0
2458183.87124 17.423 0.015 5.22 528.0
2458184.85750 17.372 0.014 4.59 620.0
2458184.89827 17.395 0.016 4.98 624.0
2458185.86576 17.376 0.018 5.62 659.0
2458185.90778 17.427 0.021 5.08 1257.0
2458189.88426 17.387 0.013 4.18 520.0
2458190.86758 17.368 0.010 3.43 346.0
2458191.84474 17.366 0.012 4.80 390.0
2458192.83334 17.363 0.013 5.11 441.0
2458193.82078 17.377 0.015 6.47 353.0
2458194.78190 17.372 0.012 4.72 365.0
2458194.90136 17.391 0.011 3.83 362.0
2458195.87619 17.367 0.012 4.35 371.0
2458196.83352 17.391 0.013 4.55 359.0
2458197.78753 17.383 0.013 5.24 392.0
2458197.90376 17.378 0.011 3.61 379.0
2458198.85061 17.380 0.012 4.42 411.0
2458199.79626 17.388 0.013 5.19 367.0
2458200.78575 17.398 0.013 5.03 440.0
2458200.90277 17.379 0.013 4.85 437.0
2458201.82753 17.381 0.014 5.79 369.0
2458202.76431 17.400 0.013 4.74 488.0
2458202.87990 17.368 0.011 3.77 395.0
2458203.81272 17.379 0.012 4.41 364.0
2458204.73848 17.396 0.020 7.18 624.0
2458204.85142 17.385 0.013 4.77 374.0
2458205.79179 17.393 0.016 6.07 461.0
2458205.92333 17.367 0.021 4.15 1919.0
2458206.83252 17.376 0.012 3.87 456.0
2458207.75251 17.400 0.015 5.16 667.0
2458207.85960 17.377 0.011 3.71 473.0
2458208.77920 17.374 0.015 4.67 751.0
2458208.89568 17.368 0.013 3.84 567.0
2458209.80733 17.383 0.015 4.73 607.0
2458209.91426 17.391 0.015 4.80 596.0
2458210.82025 17.393 0.014 4.56 582.0
2458211.72494 17.323 0.020 6.53 770.0
2458211.83373 17.381 0.015 5.06 589.0
2458212.73531 17.331 0.017 5.32 983.0
2458212.82623 17.381 0.012 3.32 637.0
2458217.77285 17.385 0.015 5.77 403.0
2458217.89529 17.374 0.012 4.35 422.0
2458220.79356 17.381 0.013 5.69 326.0
2458220.92898 17.435 0.019 3.91 1673.0
2458221.82264 17.376 0.012 4.30 325.0
2458222.71850 17.384 0.013 5.28 391.0
2458222.85696 17.392 0.013 4.57 357.0
2458223.82860 17.384 0.013 4.52 359.0
2458224.71242 17.390 0.014 5.52 446.0
2458224.84691 17.376 0.012 4.30 415.0
2458225.84154 17.363 0.018 7.12 385.0
2458226.90361 17.364 0.015 6.21 366.0
2458227.78886 17.372 0.012 4.59 325.0
2458227.91905 17.409 0.012 4.05 410.0
2458228.83218 17.368 0.011 3.94 351.0
2458229.72835 17.366 0.011 4.13 341.0
2458229.86216 17.366 0.011 4.59 328.0
2458230.73075 17.392 0.013 5.24 379.0
2458230.86718 17.372 0.012 4.52 357.0
2458232.85576 17.383 0.012 4.05 372.0
2458233.76429 17.393 0.011 3.64 404.0
2458236.68332 17.352 0.015 4.90 697.0
2458236.82538 17.386 0.013 4.07 563.0
2458238.79115 17.368 0.014 4.13 708.0
2458244.65565 17.401 0.016 5.87 530.0
2458244.76528 17.364 0.013 4.66 474.0
2458244.90565 17.366 0.020 4.55 1503.0
2458245.82038 17.362 0.020 7.00 567.0
2458246.67883 17.387 0.018 6.98 465.0
2458246.79099 17.375 0.014 5.02 487.0
2458246.91357 17.405 0.018 5.89 644.0
2458247.71043 17.371 0.013 4.85 419.0
2458247.83235 17.376 0.013 4.43 498.0
2458248.71230 17.381 0.014 5.54 395.0
2458249.67814 17.367 0.018 7.44 429.0
2458249.78688 17.378 0.012 4.81 368.0
2458249.91810 17.396 0.014 4.38 555.0
2458250.73207 17.373 0.011 4.01 342.0
2458250.86209 17.385 0.012 4.26 386.0
2458251.65663 17.376 0.014 5.53 404.0
2458251.78092 17.394 0.014 6.17 562.0
2458251.90134 17.380 0.011 4.17 436.0
2458252.92669 17.393 0.015 5.31 514.0
2458253.71384 17.381 0.013 5.13 370.0
2458253.85456 17.363 0.012 4.36 408.0
2458254.71974 17.368 0.011 3.68 374.0
2458254.86953 17.388 0.011 3.51 434.0
2458255.67280 17.375 0.014 5.12 403.0
2458255.82877 17.404 0.012 4.06 426.0
2458255.93654 17.355 0.018 5.37 777.0
2458256.71542 17.379 0.016 6.60 359.0
2458256.83946 17.348 0.013 4.74 459.0
2458257.66481 17.355 0.013 5.05 433.0
2458257.77821 17.382 0.013 5.43 341.0
2458257.89766 17.372 0.013 4.54 487.0
2458258.75847 17.390 0.012 4.85 343.0
2458258.89721 17.384 0.011 3.48 400.0
2458259.72271 17.396 0.012 4.25 458.0
2458259.85262 17.393 0.013 4.60 485.0
2458260.63732 17.398 0.012 4.19 499.0
2458261.63853 17.353 0.013 4.71 464.0
2458261.76559 17.373 0.012 4.44 351.0
2458261.91951 17.401 0.013 4.34 500.0
2458262.62599 17.388 0.013 4.86 432.0
2458262.74280 17.366 0.011 4.21 354.0
2458262.87952 17.385 0.011 3.70 368.0
2458263.66629 17.386 0.012 4.30 466.0
2458263.79966 17.385 0.011 3.76 388.0
2458264.68263 17.394 0.015 4.23 1045.0
2458264.80260 17.364 0.012 3.69 542.0
2458264.92590 17.369 0.015 5.45 586.0
2458265.69771 17.393 0.014 4.44 584.0
2458265.82712 17.398 0.013 3.89 588.0
2458266.70082 17.408 0.019 6.20 667.0
2458266.92477 17.398 0.019 5.82 872.0
2458271.68805 17.379 0.018 5.66 699.0
2458271.83476 17.370 0.017 5.21 751.0
2458272.67966 17.376 0.013 4.50 490.0
2458272.80497 17.393 0.013 3.84 504.0
2458272.92075 17.385 0.015 4.67 607.0
2458273.65493 17.379 0.012 4.35 429.0
2458273.79598 17.395 0.012 4.48 412.0
2458273.88646 17.390 0.013 4.61 483.0
2458274.63622 17.375 0.015 6.17 361.0
2458274.76082 17.345 0.016 6.61 445.0
2458274.88030 17.392 0.019 6.40 624.0
2458275.64056 17.409 0.013 5.05 377.0
2458275.77453 17.376 0.012 3.99 450.0
2458275.89260 17.383 0.016 5.20 601.0
2458276.63680 17.345 0.013 5.30 365.0
2458276.76325 17.382 0.013 5.41 395.0
2458276.87786 17.395 0.015 5.24 540.0
2458277.69826 17.379 0.011 4.23 319.0
2458277.81672 17.365 0.012 4.07 392.0
2458277.92863 17.381 0.014 4.89 571.0
2458278.62959 17.372 0.013 4.97 400.0
2458282.53662 17.385 0.016 6.09 448.0
2458282.64818 17.351 0.011 4.50 315.0
2458282.79876 17.386 0.012 4.73 356.0
2458282.91081 17.376 0.013 4.27 491.0
2458283.61123 17.367 0.013 5.26 341.0
2458283.74481 17.377 0.013 5.39 355.0
2458283.85797 17.375 0.015 5.52 453.0
2458284.58068 17.374 0.012 4.58 388.0
2458284.71167 17.387 0.012 4.64 353.0
2458284.82642 17.380 0.012 4.31 363.0
2458285.72953 17.378 0.013 5.11 359.0
2458286.54820 17.380 0.013 5.39 362.0
2458286.66975 17.389 0.012 5.55 297.0
2458286.82363 17.396 0.012 4.46 339.0
2458287.52989 17.370 0.014 5.85 435.0
2458287.66298 17.386 0.011 4.20 298.0
2458287.80175 17.376 0.012 4.82 302.0
2458287.90906 17.387 0.012 4.16 436.0
2458288.62890 17.371 0.012 4.78 315.0
2458288.77521 17.367 0.012 4.34 323.0
2458288.89927 17.370 0.023 7.82 601.0
2458289.61991 17.389 0.012 4.30 391.0
2458289.77061 17.387 0.012 4.70 375.0
2458289.89006 17.358 0.014 4.87 505.0
2458290.61908 17.396 0.013 4.71 400.0
2458290.77701 17.377 0.013 4.88 377.0
2458290.88771 17.380 0.015 5.19 571.0
2458291.67836 17.379 0.013 4.65 481.0
2458291.81304 17.366 0.012 4.21 450.0
2458292.55603 17.395 0.014 4.75 519.0
2458292.66835 17.403 0.021 5.90 978.0
2458292.82005 17.396 0.013 4.19 425.0
2458293.55377 17.380 0.021 7.12 596.0
2458293.69335 17.373 0.014 5.04 521.0
2458294.57942 17.416 0.025 7.65 794.0
2458294.71714 17.384 0.022 7.72 701.0
2458299.50170 17.400 0.023 5.51 1787.0
2458299.67041 17.433 0.024 5.68 1386.0
2458301.66920 17.391 0.019 6.79 515.0
2458301.79640 17.374 0.018 6.43 587.0
2458302.70025 17.413 0.021 7.41 651.0
2458304.58318 17.381 0.016 6.54 414.0
2458304.70250 17.392 0.018 6.43 524.0
2458305.55576 17.361 0.019 7.48 437.0
2458305.72676 17.390 0.014 5.32 380.0
2458306.58968 17.394 0.017 6.83 390.0
2458306.73181 17.389 0.015 5.97 409.0
2458306.82461 17.397 0.017 6.31 480.0
2458307.54878 17.385 0.013 4.65 482.0
2458307.68388 17.378 0.011 4.20 329.0
2458307.80335 17.403 0.015 5.41 440.0
2458308.51697 17.405 0.014 5.68 355.0
2458308.63687 17.361 0.011 4.46 301.0
2458308.75881 17.371 0.014 5.28 418.0
2458309.48662 17.384 0.014 5.49 422.0
2458309.61321 17.388 0.012 5.08 325.0
2458309.73673 17.382 0.011 3.91 369.0
2458309.84202 17.385 0.016 5.71 483.0
2458310.55879 17.371 0.014 6.07 373.0
2458310.64160 17.403 0.011 4.59 375.0
2458310.72606 17.395 0.013 5.24 383.0
2458311.47080 17.379 0.020 6.95 547.0
2458311.58224 17.398 0.013 5.72 330.0
2458311.71491 17.375 0.012 4.38 359.0
2458311.82283 17.393 0.013 4.55 491.0
2458312.55026 17.369 0.013 5.24 381.0
2458312.68051 17.401 0.011 4.17 326.0
2458312.81550 17.366 0.012 4.51 390.0
2458313.55143 17.403 0.011 4.62 336.0
2458313.67404 17.387 0.011 3.58 350.0
2458313.78323 17.380 0.013 4.10 486.0
2458314.51861 17.346 0.013 5.32 387.0
2458314.63961 17.377 0.013 5.12 378.0
2458314.75876 17.368 0.012 4.41 386.0
2458316.51732 17.391 0.015 5.65 427.0
2458316.63236 17.364 0.015 5.97 387.0
2458316.76582 17.421 0.019 7.20 448.0
2458320.56709 17.377 0.013 5.28 417.0
2458320.69980 17.376 0.012 4.40 381.0
2458321.49181 17.400 0.016 4.77 663.0
2458321.78345 17.374 0.024 7.01 1005.0
2458328.56712 17.392 0.015 5.22 571.0
2458328.68134 17.412 0.021 6.89 756.0
2458329.47106 17.379 0.015 4.95 586.0
2458329.58918 17.378 0.020 6.88 548.0
2458329.70045 17.388 0.013 3.92 608.0
2458330.50814 17.374 0.013 5.09 502.0
2458331.48710 17.428 0.014 5.02 395.0
2458331.61870 17.389 0.013 4.84 398.0
2458332.48821 17.374 0.014 5.32 446.0
2458332.62098 17.414 0.014 5.26 440.0
2458333.47531 17.358 0.015 4.89 547.0
2458333.60103 17.384 0.012 5.68 359.0
2458334.51171 17.386 0.013 4.49 477.0
2458334.64421 17.383 0.012 4.10 402.0
2458335.59902 17.379 0.013 4.82 535.0
2458336.52734 17.392 0.013 4.93 342.0
2458336.66524 17.377 0.011 4.32 308.0
2458338.54024 17.394 0.017 6.76 398.0
2458338.73125 17.389 0.014 5.47 417.0
2458339.57119 17.374 0.011 4.05 312.0
2458340.47387 17.399 0.015 5.23 517.0
2458340.64687 17.392 0.011 4.12 343.0
2458341.54531 17.383 0.012 4.04 367.0
2458341.74067 17.399 0.012 4.14 326.0
2458342.60471 17.407 0.014 5.39 398.0
2458344.47558 17.369 0.016 5.27 573.0
2458344.60441 17.408 0.014 4.78 407.0
2458345.50687 17.398 0.015 5.35 427.0
2458345.63669 17.370 0.012 4.19 333.0
2458346.54321 17.378 0.011 4.40 320.0
2458346.73604 17.374 0.011 4.05 313.0
2458347.58778 17.378 0.012 4.64 319.0
2458348.51508 17.383 0.018 6.31 457.0
2458348.70808 17.405 0.013 4.21 411.0
2458353.56504 17.376 0.016 4.93 619.0
2458355.49310 17.406 0.017 6.29 588.0
2458355.66044 17.399 0.015 4.55 619.0
2458356.55549 17.372 0.013 4.13 586.0
2458357.52333 17.384 0.016 5.84 541.0
2458358.50277 17.420 0.017 5.84 553.0
2458358.66260 17.357 0.016 5.45 567.0
2458359.55233 17.376 0.013 4.83 469.0
2458360.50416 17.374 0.017 6.88 411.0
2458360.62645 17.388 0.021 6.94 581.0
2458363.49464 17.367 0.016 6.01 426.0
2458363.67047 17.378 0.013 5.77 327.0
2458364.58637 17.390 0.012 4.15 420.0
2458366.51584 17.340 0.013 5.22 361.0
